super_opeid,name,czname,state,par_median,k_median,par_q1,par_top1pc,kq5_cond_parq1,ktop1pc_cond_parq1,mr_kq5_pq1,mr_ktop1_pq1,trend_parq1,trend_bottom40,count,type
09459,"Empire Beauty School of Portland, ME",Portland,ME,52200.0,11300.0,21.503704,0.067998618,0.0,0.0,0.0,0.0,-9.3396196,11.412527,93.5,Private for-profit
08178,"Empire Beauty School of Philadelphia, PA",Philadelphia,PA,76000.0,13200.0,8.7379227,0.0505221,0.093946882,0.093946882,0.008209005,0.008209005,-10.735752,1.4855328,120.0,Private for-profit
21796,"Empire Beauty School of Somersworth, NH",Manchester,NH,53500.0,18800.0,16.924217,0.32797518,5.0952339,0.1407463,0.86232841,0.023820208,-2.2369483,-0.45364019,109.5,Private for-profit
10286,SUNY Empire State College,Albany,NY,76000.0,39000.0,14.019026,0.51000834,25.704639,0.014686624,3.6035399,0.0020589216,-2.2663343,-2.5276923,202.3333333333333,Public
01927,Emporia State University,Emporia,KS,80100.0,37500.0,5.7322426,0.2374983,12.76732,0.78796923,0.73185366,0.045168307,0.091431722,1.0622447,798.3333333333334,Public
02148,Endicott College,Boston,MA,108400.0,47500.0,3.760685,3.4413323,37.753185,0.1096154,1.4197783,0.0041222898,-1.4948479,-5.064271,288.0,Private not-for-profit
03672,Latter Day Saints Business College,Salt Lake City,UT,83900.0,29900.0,3.173054,0.74338156,0.0,0.0,0.0,0.0,2.7585025,-2.3978963,245.5,Private not-for-profit
01015,Enterprise State Community College,Dothan,AL,59300.0,26500.0,19.608747,0.30876213,12.153184,0.029507978,2.3830872,0.0057861451,-0.22242069,6.1812081,289.0,Public
10684,Erie Community College,Buffalo,NY,72400.0,30900.0,12.134389,0.28572693,10.450539,0.2219619,1.2681091,0.02693372,4.7722468,6.5076194,2363.666666666667,Public
03432,Erskine College,Greenville,SC,94700.0,37400.0,5.7901049,1.8671656,2.7072585,0.0,0.15675311,0.0,0.21311666,-8.0571423,131.0,Private not-for-profit
05594,D G Erwin Technical Center,Tampa,FL,42500.0,25300.0,28.75808,0.38525787,9.5950012,0.0,2.7593379,0.0,-29.723984,-40.5,166.3333333333333,Public
07107,Essex County College,Newark,NJ,43000.0,28400.0,25.286119,0.27855477,13.015045,0.00068714947,3.2910001,0.00017375345,-2.1995895,0.3861205,972.0,Public
25561,ETI School Of Skilled Trades,Chicago,IL,63100.0,37400.0,14.308093,0.97700012,22.285027,0.18654738,3.1885624,0.026691373,7.4553342,9.4256563,138.5,Private for-profit
01678,Eureka College,Peoria,IL,76500.0,41300.0,9.4731178,1.0743778,19.28916,0.3693727,1.8272847,0.034991108,-4.0148644,-13.161153,96.5,Private not-for-profit
02463,Evangel University,Springfield,MO,73800.0,33200.0,6.7093925,1.2029015,14.262077,0.069998883,0.95689875,0.0046965,-0.93048698,-3.6436868,349.0,Private not-for-profit
03776,Everett Community College,Seattle,WA,82100.0,32300.0,7.8344264,0.21171157,12.518479,0.021432256,0.98075104,0.0016790944,0.052905969,-0.37751478,1050.666666666667,Public
01385,Fairfield University,Bridgeport,CT,151500.0,69900.0,2.4959581,8.294425,63.194359,8.2432213,1.5773047,0.20574734,1.3766249,2.0693421,863.0,Private not-for-profit
02858,State University Of New York At Farmingdale,New York,NY,85600.0,44200.0,8.9489651,0.71455079,28.291515,0.0,2.5317979,0.0,-2.7124689,-8.7091036,752.6666666666666,Public
02866,Fashion Institute Of Technology,New York,NY,79800.0,36700.0,12.86495,1.841401,28.359838,0.63694942,3.6484792,0.081943229,-5.6250076,-11.194515,1208.333333333333,Public
01003,Faulkner University,Montgomery,AL,63500.0,26300.0,16.254694,0.23254703,4.4266367,0.052019428,0.71953624,0.0084555987,-2.2593944,-4.7750535,227.6666666666667,Private not-for-profit
02928,Fayetteville State University,Fayetteville,NC,41400.0,28700.0,25.220098,0.12194336,9.6434212,0.40015107,2.4320803,0.1009185,-2.6758029,2.9961762,636.3333333333334,Public
07640,Fayetteville Technical Community College,Fayetteville,NC,51600.0,24400.0,21.66733,0.042722445,8.6847038,0.11051868,1.8817434,0.023946447,3.2249644,6.0378256,1415.333333333333,Public
08597,Feather River College,Portola,CA,66000.0,23400.0,17.68251,0.85359961,8.6481285,0.95419616,1.5292063,0.16872583,-0.95784718,2.6871943,179.0,Public
02610,Felician College,Newark,NJ,73300.0,40400.0,12.820392,0.64556354,19.016153,0.0,2.4379454,0.0,-0.76099902,-2.3256145,149.6666666666667,Private not-for-profit
02260,Ferris State University,Big Rapids,MI,82500.0,42400.0,9.1469402,0.64962083,18.554924,0.19953549,1.6972079,0.018251393,-0.79671198,-2.465271,1717.333333333333,Public
03711,Ferrum College,Roanoke,VA,71100.0,37000.0,11.282829,1.1261963,14.24159,0.015151007,1.6068542,0.0017094623,1.754416,6.7922616,213.6666666666667,Private not-for-profit
11112,Fashion Institute Of Design & Merchandising,Los Angeles,CA,76300.0,28200.0,11.1849,2.2184095,22.536097,0.072082892,2.5206399,0.008062399,-2.8954527,-7.6313467,932.5,Private for-profit
07532,Finger Lakes Community College - SUNY Office Of Community College,Buffalo,NY,69100.0,29200.0,11.261027,0.31312695,11.742464,0.31531113,1.3223221,0.035507273,3.5254776,6.2985039,841.3333333333334,Public
02150,Fisher College,Boston,MA,55800.0,27800.0,18.575293,0.81099468,12.65041,0.01022223,2.3498507,0.0018988092,-0.74817145,-10.423163,228.6666666666667,Private not-for-profit
02184,Fitchburg State University,Boston,MA,89500.0,45000.0,5.6541305,0.39992008,30.897442,0.039114457,1.7469816,0.0022115824,-0.49841642,-2.5012715,510.0,Public
07893,Flagler College,Jacksonville,FL,100900.0,40300.0,4.7652149,1.87599,31.75666,0.12498491,1.5132731,0.0059557995,-0.91284269,-2.3771231,408.0,Private not-for-profit
06777,Flathead Valley Community College,Kalispell,MT,55700.0,26000.0,16.455267,0.61021376,11.353285,0.0091893626,1.8682133,0.0015121342,-4.623476,-7.9782581,311.0,Public
03990,Florence - Darlington Technical College,Florence,SC,43900.0,23700.0,27.59634,0.056175224,5.3210702,0.0015296285,1.4684206,0.00042212149,0.093409985,6.1691828,776.0,Public
01480,Florida Agricultural & Mechanical University,Tallahassee,FL,57000.0,39300.0,15.397835,0.20564513,21.212914,0.59565467,3.2663293,0.091717914,1.9561058,7.7264338,2142.666666666667,Public
01481,Florida Atlantic University,Port St. Lucie,FL,77100.0,40500.0,11.623572,1.9166873,26.414555,1.0326598,3.0703149,0.12003196,-2.9542212,-5.9768825,1658.666666666667,Public
01482,Florida College,Tampa,FL,85500.0,30900.0,5.4100056,1.1919301,18.62764,0.0,1.0077564,0.0,1.4978645,-3.1437914,147.0,Private not-for-profit
01501,Florida Gateway College,Lake City,FL,52900.0,27600.0,19.436831,0.2393429,8.554019,0.041263301,1.6626302,0.0080202781,-3.3877616,-3.8484428,422.3333333333333,Public
32553,Florida Gulf Coast University,Cape Coral,FL,78900.0,39700.0,8.4213448,1.112841,22.297192,0.97714031,1.8777235,0.082288355,-3.0505402,-9.5362091,405.3333333333333,Public
01469,Florida Institute Of Technology,Palm Bay,FL,86300.0,59600.0,7.329957,1.1676306,51.16753,4.1038637,3.7505581,0.30081144,8.0708008,12.86558,327.0,Private not-for-profit
09635,Florida International University,Miami,FL,66700.0,46800.0,15.013785,1.202119,34.801067,0.78079391,5.2249579,0.11722673,-2.0987065,-2.6548076,2864.5,Public
01486,Florida Memorial University,Miami,FL,33400.0,29300.0,31.662733,0.0505221,7.9887137,0.021902971,2.5294452,0.0069350791,-26.674641,54.415764,256.0,Private not-for-profit
01488,Florida Southern College,Lakeland,FL,85400.0,38700.0,7.735744,1.6569936,24.092615,0.17045303,1.8637429,0.01318581,-2.6566858,-6.4203925,404.3333333333333,Private not-for-profit
01477,Edison State College,Cape Coral,FL,61100.0,29900.0,14.622974,0.58262593,11.691926,0.11876364,1.7097075,0.017366776,1.3089684,3.5532122,1573.666666666667,Public
01484,Florida State College At Jacksonville,Jacksonville,FL,66600.0,30100.0,13.90433,0.39894342,11.22481,0.070289962,1.5607346,0.0097733485,-1.4070818,-0.63928694,3479.666666666667,Public
01489,Florida State University,Tallahassee,FL,100500.0,46400.0,6.3315511,2.3159029,34.1931,0.77724427,2.1649535,0.049211621,-1.6177161,-5.3913097,5337.0,Public
02464,Fontbonne University,St. Louis,MO,88800.0,37300.0,5.2423754,3.2612283,17.199072,0.21270986,0.90163994,0.011151049,0.049884133,-1.9024925,164.5,Private not-for-profit
02722,Fordham University,New York,NY,113300.0,63300.0,7.6365905,4.7085629,52.093887,4.0331769,3.9781969,0.3079972,-1.8139461,-4.0625482,1394.666666666667,Private not-for-profit
05317,Forsyth Technical Community College,Winston-Salem,NC,67300.0,24900.0,14.158376,0.2685228,3.7457016,0.0,0.53033054,0.0,5.886766,9.0475273,953.3333333333334,Public
01915,Fort Hays State University,Hays,KS,71100.0,38500.0,7.2559156,0.38507903,18.722492,0.0,1.3584882,0.0,-2.1694579,-6.1941752,886.0,Public
01353,Fort Lewis College,Farmington,CO,90600.0,32700.0,7.3559599,2.6722631,11.589441,0.53665107,0.85251462,0.039475836,-1.9313961,-3.9811711,837.0,Public
01916,Fort Scott Community College,Joplin,KS,56800.0,28600.0,17.471701,0.14152108,6.9591112,0.0,1.2158751,0.0,-0.043790568,0.57752836,372.3333333333333,Public
01566,Fort Valley State University,Macon,GA,45100.0,30900.0,23.70738,0.013977512,11.927225,0.0,2.8276327,0.0,1.0429667,9.2663546,381.0,Public
25228,Fox College,Chicago,IL,70500.0,28000.0,12.217592,0.46179128,16.763775,0.19148685,2.0481298,0.023395082,-4.4854822,-10.499375,79.0,Private for-profit
09744,Fox Valley Technical College,Oshkosh,WI,74600.0,32700.0,6.3338027,0.39595658,9.1698923,0.025759846,0.58080286,0.0016315778,0.26926816,-1.9927729,1651.0,Public
09226,Francis Marion University,Florence,SC,68500.0,34100.0,14.397457,0.53689688,10.033164,0.45248359,1.4445205,0.065146133,2.7527132,12.272725,523.3333333333334,Public
22227,Francis Tuttle Technology Center School District No. 21,Oklahoma City,OK,57900.0,21500.0,16.4041,0.37797725,5.2623305,0.01114946,0.86323804,0.0018289688,2.5724523,0.41689584,203.3333333333333,Public
31062,Our Lady Of The Lake College,Baton Rouge,LA,86500.0,37200.0,6.3360162,0.24220604,14.083107,0.002238662,0.89230788,0.000141842,3.5207942,2.9317238,148.3333333333333,Private not-for-profit
03036,Franciscan University Of Steubenville,Steubenville,OH,102500.0,29500.0,3.6558275,2.1673834,17.000711,0.0,0.62151664,0.0,-1.7025571,-7.2227468,357.6666666666667,Private not-for-profit
03265,Franklin & Marshall College,Reading,PA,162900.0,57800.0,2.2225802,10.822622,56.465912,0.28715113,1.2550002,0.0063821645,0.30293098,-0.32457972,414.6666666666667,Private not-for-profit
01798,Franklin College Of Indiana,Indianapolis,IN,85300.0,44000.0,4.8893747,1.0226437,23.814196,2.987381,1.1643652,0.14606424,2.4093957,4.2607636,251.6666666666667,Private not-for-profit
02575,Franklin Pierce University,Keene,NH,86300.0,39100.0,7.7550321,1.2240852,17.066034,0.0,1.3234766,0.0,-3.8619497,-12.092547,418.0,Private not-for-profit
03046,Franklin University,Columbus,OH,65800.0,40100.0,13.459418,0.30125949,25.74876,1.9979907,3.4656334,0.26891792,6.8870692,10.334783,125.0,Private not-for-profit
02071,Frederick Community College,Washington DC,MD,90900.0,36500.0,5.0378709,0.33788547,16.928591,1.530189,0.8528406,0.077088952,0.54604048,0.78100485,703.0,Public
03492,Freed Hardeman University,Jackson,TN,77500.0,34500.0,6.5569625,0.63368577,22.027744,3.32955,1.444351,0.21831736,1.0133232,-2.7916095,306.6666666666667,Private not-for-profit
01253,Fresno Pacific University,Fresno,CA,71100.0,37900.0,10.072253,0.38235998,36.892948,0.055573568,3.7159514,0.0055975104,-1.5922371,-5.1782942,160.6666666666667,Private not-for-profit
01918,Friends University,Wichita,KS,82200.0,35000.0,6.5962033,0.95346606,14.770442,0.027016833,0.9742884,0.0017820852,0.41262978,-2.3804805,197.3333333333333,Private not-for-profit
01742,Illinois Eastern Community Colleges - Olney Central College,Olney,IL,58400.0,26200.0,16.876051,0.08833842,8.1089888,0.3556056,1.3684771,0.06001218,-4.2698665,-11.25652,796.8333333333334,Public
23621,Full Sail University,Orlando,FL,80400.0,28700.0,10.621342,1.8214229,13.799018,0.39675251,1.4656409,0.042140439,7.4244962,11.505979,822.6666666666666,Private for-profit
02867,SUNY Fulton-Montgomery Community College,Amsterdam,NY,56700.0,31900.0,15.149244,0.1916151,7.2178235,0.12632886,1.0934458,0.019137867,3.6578276,2.4395518,304.0,Public
03434,Furman University,Greenville,SC,156700.0,48100.0,2.213264,10.985211,31.265175,1.7154336,0.6919809,0.037967075,0.064424425,0.2573002,638.0,Private not-for-profit
01017,Gadsden State Community College,Gadsden,AL,52000.0,25600.0,21.807285,0.24867997,8.9989376,0.0,1.962424,0.0,0.12673447,4.2129126,819.3333333333334,Public
01443,Gallaudet University,Washington DC,DC,71200.0,21000.0,13.185443,0.97647709,4.3277984,0.013265044,0.57063937,0.0017490549,4.2824464,2.8339179,125.3333333333333,Private not-for-profit
04972,Galveston College,Houston,TX,45600.0,30900.0,25.652569,0.125405,10.064665,0.0,2.5818453,0.0,-11.973289,-5.8701224,234.0,Public
03266,Gannon University,Erie,PA,83300.0,49000.0,6.8104057,0.50126135,21.148836,2.8851085,1.4403216,0.19648759,0.85086453,-1.1124507,493.6666666666667,Private not-for-profit
01919,Garden City Community College,Garden City,KS,58000.0,32100.0,14.519116,0.24946542,8.8346481,0.016251182,1.2827128,0.0023595279,-2.9419188,-2.9198976,438.6666666666667,Public
02929,Gardner - Webb University,Gastonia,NC,84800.0,37200.0,6.9825211,1.1824189,17.472338,0.0054343082,1.2200096,0.0003794517,1.4367207,1.0268482,308.0,Private not-for-profit
10014,Garrett College,Cumberland,MD,53800.0,27400.0,18.811121,0.22213249,10.533329,0.019429324,1.9814374,0.0036548739,-5.8752546,-2.5768507,154.0,Public
02973,Gaston College,Gastonia,NC,63100.0,25300.0,14.346779,0.18418407,3.9802148,0.0043038349,0.57103264,0.00061746163,4.9301004,5.5806489,723.6666666666666,Public
05389,Gateway Technical College,Kenosha,WI,73100.0,26900.0,11.707708,0.12663652,5.8780737,0.00040649294,0.68818772,4.7591006e-05,2.6117923,3.3106163,1012.333333333333,Public
01202,Gavilan College,San Jose,CA,80500.0,29800.0,11.510088,0.5901581,15.418596,0.0097953863,1.774694,0.0011274576,2.1009736,1.4808968,588.6666666666666,Public
06782,Genesee Community College,Buffalo,NY,64400.0,28400.0,13.002007,0.15448767,10.573786,0.021734826,1.3748044,0.0028259635,1.5486749,4.665616,775.0,Public
03267,Geneva College,Pittsburgh,PA,77800.0,37900.0,5.9030666,0.85853869,20.346455,0.043518528,1.2010647,0.0025689278,-2.1651862,-5.6718478,320.0,Private not-for-profit
01018,George C. Wallace Community College,Dothan,AL,53600.0,25200.0,22.807444,0.26771715,8.0396509,0.20683888,1.8336389,0.047174659,2.7042847,8.3854828,655.0,Public
07871,George C. Wallace State Community College,Birmingham,AL,58500.0,27300.0,14.693485,0.1212284,12.103301,0.0,1.7783967,0.0,0.78663045,-2.0667737,923.0,Public
03194,George Fox University,Eugene,OR,89000.0,39200.0,4.4805584,1.3309987,26.036009,0.17461269,1.1665585,0.0078236237,-0.55787325,-4.0548496,296.3333333333333,Private not-for-profit
03749,George Mason University,Washington DC,VA,107500.0,56500.0,6.1455531,1.3030353,50.281109,0.74004775,3.0900524,0.045480028,-1.6624299,-3.981451,2159.333333333334,Public
01444,George Washington University,Washington DC,DC,137300.0,63900.0,5.104156,9.6516724,42.251812,2.442157,2.1565983,0.12465151,-2.6410692,-6.2173982,2117.666666666667,Private not-for-profit
01964,Georgetown College,Lexington-Fayette,KY,93600.0,44900.0,5.1683106,1.3773615,28.311861,2.0986426,1.4632449,0.10846437,1.9154691,2.4617851,292.0,Private not-for-profit
01445,Georgetown University,Washington DC,DC,195100.0,84400.0,3.1886191,17.792719,61.020271,11.404573,1.945704,0.36364838,0.47179633,-0.24949983,1480.0,Private not-for-profit
01602,Georgia College & State University,Milledgeville,GA,95100.0,40500.0,6.1524744,0.94648117,18.521915,0.040865138,1.1395562,0.002514217,-3.2859828,-8.4868879,752.6666666666666,Public
09507,Georgia Highlands College,Rome,GA,76000.0,29900.0,8.2583113,0.0,17.863466,0.0,1.4752207,0.0,2.2469068,3.5127051,516.3333333333334,Public
01569,Georgia Institute Of Technology,Atlanta,GA,126000.0,78900.0,3.2330997,3.2896769,57.458832,4.7745047,1.8577013,0.1543645,1.2055962,0.45970586,2185.333333333334,Public
01571,Georgia Military College,Milledgeville,GA,62000.0,28500.0,16.684824,0.25976563,10.922311,0.0,1.8223684,0.0,3.0939026,6.0562563,961.3333333333334,Public
05622,Georgia Piedmont Technical College,Atlanta,GA,47200.0,22300.0,22.605265,0.14078516,7.6797962,0.032341588,1.7360382,0.0073109013,2.251673,9.2226801,469.3333333333333,Public
01572,Georgia Southern University,Statesboro,GA,88100.0,40500.0,8.6741524,0.91389728,19.402908,0.28485203,1.6830379,0.0247085,-2.6829672,-5.1919527,2591.666666666667,Public
01573,Georgia Southwestern State University,Americus,GA,73400.0,37400.0,12.420161,0.16315548,15.265645,0.038145076,1.8960178,0.0047376803,-1.4715587,-3.6448796,268.0,Public
01574,Georgia State University,Atlanta,GA,82200.0,38900.0,9.3061905,1.0490732,22.334484,0.44640642,2.0784898,0.041543432,2.2270794,5.6566257,2384.333333333334,Public
02608,Georgian Court University,Toms River,NJ,83300.0,41000.0,9.3659353,1.305658,22.464931,0.0,2.1040511,0.0,2.1840978,2.8156431,152.3333333333333,Private not-for-profit
08660,Germanna Community College,Charlottesville,VA,84600.0,33100.0,7.3035679,0.16223834,13.523801,0.69582099,0.98771995,0.050819758,-0.59305578,-1.8184496,686.0,Public
03268,Gettysburg College,Harrisburg,PA,138500.0,58800.0,1.8628128,10.693479,43.804008,6.6633611,0.81598663,0.12412594,-0.42365357,-2.0803814,573.3333333333334,Private not-for-profit
23385,Glendale Career College,Los Angeles,CA,33200.0,17900.0,38.327797,0.16438183,8.3514147,0.087119304,3.2009132,0.033390913,-16.010752,-9.736515,172.0,Private for-profit
01203,Glendale Community College,Los Angeles,CA,40100.0,30500.0,32.359211,0.3114917,21.885973,0.56746334,7.0821285,0.18362667,-11.834276,-11.087843,1437.0,Public
03813,Glenville State College,Summersville,WV,55900.0,34300.0,17.755177,0.10658078,7.7785506,0.0,1.3810954,0.0,-1.0890779,-4.4462104,284.6666666666667,Public
02264,Gogebic Community College,Ironwood,MI,62200.0,24700.0,13.049451,0.51053393,6.5787687,0.083437152,0.85849315,0.010888089,3.9762399,6.2686338,153.0,Public
01429,Goldey-Beacom College,Wilmington,DE,80300.0,44800.0,8.8888006,1.5572417,9.1482143,0.0,0.8131665,0.0,2.4743388,10.587317,109.5,Private not-for-profit
03778,Gonzaga University,Spokane,WA,121100.0,54900.0,2.6983922,4.8732743,29.727905,0.0,0.8021754,0.0,-1.0665441,-4.7506056,684.0,Private not-for-profit
02153,Gordon College,Boston,MA,95900.0,37300.0,4.5012007,1.9517448,13.238475,0.0,0.59589028,0.0,-1.5404276,-3.8654513,398.6666666666667,Private not-for-profit
01575,Gordon State College,Griffin,GA,74100.0,29000.0,8.7740402,0.3610521,11.151362,0.0,0.97842503,0.0,9.405097,18.536959,839.3333333333334,Public
01799,Goshen College,Concord,IN,86900.0,37400.0,4.6340952,1.5715312,23.420441,0.30421236,1.0853255,0.014097491,0.49257693,-2.6128314,168.3333333333333,Private not-for-profit
02073,Goucher College,Baltimore,MD,106300.0,41800.0,6.1656737,4.945766,35.34494,2.0325427,2.1792538,0.12531996,0.286228,-3.7083302,278.3333333333333,Private not-for-profit
01800,Grace College And Theological Seminary,Wayne,IN,73100.0,30800.0,6.7531691,0.2054116,24.167542,0.20896055,1.6320751,0.014111459,0.11498622,-5.9851279,224.3333333333333,Private not-for-profit
